movie_id,title,genre,director,year,duration_min,avg_rating,user_id,user_rating
3838,Movie 3838,Horror,Director 74,2007,161,3.5,981,1.4
3839,Movie 3839,Romance,Director 192,1986,169,1.8,141,1.4
3840,Movie 3840,Horror,Director 171,1989,104,1.6,948,2.9
3841,Movie 3841,Horror,Director 273,2015,123,1.5,620,3.4
3842,Movie 3842,Action,Director 377,1981,93,3.5,420,2.7
3843,Movie 3843,Thriller,Director 187,2005,148,1.0,456,2.3
3844,Movie 3844,Action,Director 23,1993,138,1.1,300,3.6
3845,Movie 3845,Drama,Director 391,1995,135,2.6,339,1.0
3846,Movie 3846,Horror,Director 428,2022,131,3.8,303,4.9
3847,Movie 3847,Sci-Fi,Director 181,2021,145,3.8,892,1.9
3848,Movie 3848,Thriller,Director 327,1996,147,2.7,592,4.7
3849,Movie 3849,Comedy,Director 108,2001,91,3.8,76,1.4
3850,Movie 3850,Drama,Director 335,1983,154,3.1,788,2.0
3851,Movie 3851,Action,Director 162,1998,147,4.9,914,1.9
3852,Movie 3852,Romance,Director 302,1981,122,1.6,950,5.0
3853,Movie 3853,Drama,Director 493,2018,152,3.4,780,1.0
3854,Movie 3854,Drama,Director 452,1988,153,3.0,624,3.6
3855,Movie 3855,Thriller,Director 206,1998,170,1.8,921,4.5
3856,Movie 3856,Drama,Director 78,1995,85,4.0,316,3.7
3857,Movie 3857,Drama,Director 16,2004,94,2.1,500,2.5
3858,Movie 3858,Comedy,Director 327,1997,121,2.5,75,4.8
3859,Movie 3859,Romance,Director 96,2002,110,2.5,726,4.6
3860,Movie 3860,Romance,Director 147,2000,165,2.0,366,2.7
3861,Movie 3861,Romance,Director 2,1990,132,2.7,546,3.3
3862,Movie 3862,Horror,Director 10,2018,85,2.9,653,4.9
3863,Movie 3863,Sci-Fi,Director 434,2020,112,4.0,678,4.9
3864,Movie 3864,Romance,Director 125,1983,108,4.1,396,2.8
3865,Movie 3865,Drama,Director 81,2004,100,1.6,231,4.4
3866,Movie 3866,Drama,Director 485,2011,133,3.4,804,2.2
3867,Movie 3867,Romance,Director 140,2009,135,4.6,28,2.5
3868,Movie 3868,Thriller,Director 326,2024,173,1.4,475,1.7
3869,Movie 3869,Romance,Director 150,2005,100,2.9,295,1.8
3870,Movie 3870,Drama,Director 288,2015,179,4.0,845,3.6
3871,Movie 3871,Horror,Director 361,2013,134,3.4,427,3.0
3872,Movie 3872,Action,Director 340,1988,137,1.4,872,1.9
3873,Movie 3873,Action,Director 129,1991,143,2.6,91,2.6
3874,Movie 3874,Romance,Director 438,1981,165,3.0,115,2.5
3875,Movie 3875,Comedy,Director 239,2017,125,5.0,159,4.9
3876,Movie 3876,Romance,Director 58,1984,163,1.7,258,4.4
3877,Movie 3877,Thriller,Director 198,1984,101,4.9,373,2.6
3878,Movie 3878,Romance,Director 211,2001,139,2.5,850,4.7
3879,Movie 3879,Action,Director 402,1984,90,1.8,90,2.4
3880,Movie 3880,Drama,Director 390,1983,126,2.7,757,3.7
3881,Movie 3881,Romance,Director 45,1988,110,3.5,298,4.9
3882,Movie 3882,Drama,Director 97,2008,156,1.9,31,2.6
3883,Movie 3883,Drama,Director 279,2001,97,2.2,829,3.7
3884,Movie 3884,Comedy,Director 23,2006,101,4.4,358,2.2
3885,Movie 3885,Drama,Director 410,1989,135,5.0,824,2.1
3886,Movie 3886,Action,Director 461,1995,96,2.3,470,3.3
3887,Movie 3887,Horror,Director 391,2021,117,1.6,740,4.9
3888,Movie 3888,Horror,Director 335,2021,104,4.2,851,2.8
3889,Movie 3889,Sci-Fi,Director 44,1989,111,3.4,128,4.8
3890,Movie 3890,Thriller,Director 27,1985,94,1.4,782,4.7
3891,Movie 3891,Romance,Director 282,1984,92,4.8,270,2.0
3892,Movie 3892,Thriller,Director 97,1985,137,1.3,498,2.6
3893,Movie 3893,Action,Director 463,2004,169,3.5,413,3.6
3894,Movie 3894,Drama,Director 36,1983,129,2.7,209,3.1
3895,Movie 3895,Horror,Director 109,2019,90,3.2,690,1.4
3896,Movie 3896,Thriller,Director 55,2011,92,1.9,306,5.0
3897,Movie 3897,Action,Director 192,2014,176,3.8,191,4.0
3898,Movie 3898,Horror,Director 219,1989,129,4.8,357,2.8
3899,Movie 3899,Drama,Director 185,2013,117,2.8,457,3.5
3900,Movie 3900,Thriller,Director 69,2015,80,3.1,449,1.4
3901,Movie 3901,Horror,Director 317,1985,118,2.0,68,3.0
3902,Movie 3902,Romance,Director 130,2022,106,4.6,839,4.7
3903,Movie 3903,Romance,Director 55,1995,115,4.9,779,4.6
3904,Movie 3904,Sci-Fi,Director 378,1998,111,4.1,782,2.3
3905,Movie 3905,Sci-Fi,Director 97,2013,120,3.2,874,3.1
3906,Movie 3906,Horror,Director 336,2004,94,4.8,467,3.8
3907,Movie 3907,Action,Director 87,2010,110,1.6,360,2.4
3908,Movie 3908,Romance,Director 294,2020,85,2.9,387,1.3
3909,Movie 3909,Action,Director 119,1996,168,3.2,128,3.0
3910,Movie 3910,Action,Director 208,2009,131,3.0,776,3.4
3911,Movie 3911,Horror,Director 334,2018,161,4.2,733,1.0
3912,Movie 3912,Action,Director 413,2010,101,3.7,754,1.4
3913,Movie 3913,Romance,Director 154,1998,110,1.5,485,1.8
3914,Movie 3914,Drama,Director 35,2014,179,2.4,244,2.4
3915,Movie 3915,Sci-Fi,Director 79,2008,152,2.4,939,3.2
3916,Movie 3916,Drama,Director 67,1980,125,3.3,905,2.2
3917,Movie 3917,Action,Director 343,1983,146,2.2,19,2.1
3918,Movie 3918,Drama,Director 413,2007,176,1.5,396,4.5
3919,Movie 3919,Romance,Director 34,1997,170,3.6,667,1.6
3920,Movie 3920,Romance,Director 97,2005,122,4.4,229,3.0
3921,Movie 3921,Action,Director 169,2019,80,4.7,368,4.8
3922,Movie 3922,Horror,Director 169,1998,123,4.9,58,3.5
3923,Movie 3923,Drama,Director 151,1985,136,4.1,281,3.9
3924,Movie 3924,Horror,Director 71,1980,88,1.6,557,2.7
3925,Movie 3925,Horror,Director 3,1987,84,4.4,102,1.1
3926,Movie 3926,Comedy,Director 314,2012,158,2.6,48,3.6
3927,Movie 3927,Action,Director 32,2022,88,3.9,562,3.5
3928,Movie 3928,Sci-Fi,Director 287,2000,124,3.1,593,1.4
3929,Movie 3929,Romance,Director 82,2003,171,4.3,812,2.8
3930,Movie 3930,Romance,Director 43,2004,156,2.7,59,4.7
3931,Movie 3931,Action,Director 391,2022,103,1.2,161,1.8
3932,Movie 3932,Thriller,Director 105,1998,153,3.2,103,2.8
3933,Movie 3933,Thriller,Director 1,2008,121,1.7,846,2.8
3934,Movie 3934,Thriller,Director 61,1989,101,4.9,412,4.2
3935,Movie 3935,Sci-Fi,Director 270,1991,139,3.1,786,4.3
3936,Movie 3936,Romance,Director 180,2012,165,3.2,183,4.0
3937,Movie 3937,Action,Director 224,1986,116,4.6,417,2.5
3938,Movie 3938,Romance,Director 6,1996,118,3.5,116,1.3
3939,Movie 3939,Horror,Director 103,1989,163,2.2,874,2.4
3940,Movie 3940,Drama,Director 10,2010,153,2.2,399,3.7
3941,Movie 3941,Drama,Director 71,1985,153,3.0,957,3.8
3942,Movie 3942,Romance,Director 90,1996,169,4.5,779,4.9
3943,Movie 3943,Comedy,Director 226,2016,168,4.2,676,2.8
3944,Movie 3944,Sci-Fi,Director 158,1997,132,4.9,655,3.5
3945,Movie 3945,Thriller,Director 228,2005,107,1.3,437,3.2
3946,Movie 3946,Sci-Fi,Director 405,1995,156,2.1,318,1.6
3947,Movie 3947,Sci-Fi,Director 126,1987,94,1.3,816,2.8
3948,Movie 3948,Horror,Director 444,2003,139,4.0,606,3.2
3949,Movie 3949,Sci-Fi,Director 209,1992,139,1.6,250,4.8
3950,Movie 3950,Drama,Director 97,2008,85,1.4,911,2.5
3951,Movie 3951,Horror,Director 74,2011,131,3.2,447,4.9
3952,Movie 3952,Action,Director 115,2003,91,2.6,497,3.2
3953,Movie 3953,Sci-Fi,Director 191,1995,98,3.9,343,2.0
3954,Movie 3954,Sci-Fi,Director 495,1990,175,2.9,427,1.8
3955,Movie 3955,Action,Director 170,2011,154,2.7,818,1.6
3956,Movie 3956,Sci-Fi,Director 307,1985,176,2.7,828,2.8
3957,Movie 3957,Action,Director 448,2014,81,4.5,240,1.1
3958,Movie 3958,Horror,Director 204,2012,134,2.6,59,2.8
3959,Movie 3959,Drama,Director 56,1997,94,2.3,527,5.0
3960,Movie 3960,Action,Director 208,2016,143,2.4,797,3.7
3961,Movie 3961,Comedy,Director 41,1992,179,1.8,203,4.0
3962,Movie 3962,Action,Director 32,1989,148,4.4,749,1.5
3963,Movie 3963,Sci-Fi,Director 15,2016,94,1.6,466,2.9
3964,Movie 3964,Thriller,Director 62,2005,122,4.6,296,2.1
3965,Movie 3965,Thriller,Director 155,1996,153,2.1,287,4.6
3966,Movie 3966,Horror,Director 284,1980,96,4.6,73,1.7
3967,Movie 3967,Romance,Director 209,2004,177,4.2,726,2.8
3968,Movie 3968,Horror,Director 320,2013,103,3.3,523,3.4
3969,Movie 3969,Romance,Director 494,2018,153,3.7,337,3.1
3970,Movie 3970,Thriller,Director 187,1989,109,2.3,737,4.3
3971,Movie 3971,Thriller,Director 498,1999,146,3.3,318,1.9
3972,Movie 3972,Action,Director 442,1986,130,2.2,203,2.5
3973,Movie 3973,Drama,Director 130,1995,139,2.6,231,4.2
3974,Movie 3974,Comedy,Director 127,2016,82,4.1,904,3.1
3975,Movie 3975,Horror,Director 292,2008,84,2.0,563,2.6
3976,Movie 3976,Sci-Fi,Director 114,1991,107,4.4,57,1.1
3977,Movie 3977,Romance,Director 199,1996,157,2.5,644,4.0
3978,Movie 3978,Sci-Fi,Director 13,1999,90,3.1,420,4.9
3979,Movie 3979,Drama,Director 271,2005,151,4.8,915,3.5
3980,Movie 3980,Romance,Director 89,1998,151,3.7,280,4.4
3981,Movie 3981,Horror,Director 215,1991,155,3.6,809,3.1
3982,Movie 3982,Action,Director 444,2000,94,3.8,305,1.9
3983,Movie 3983,Sci-Fi,Director 278,2021,162,4.7,466,1.1
3984,Movie 3984,Drama,Director 447,2013,127,2.0,737,3.6
3985,Movie 3985,Horror,Director 474,1986,125,3.5,174,3.0
3986,Movie 3986,Thriller,Director 481,2024,107,2.6,804,4.1
3987,Movie 3987,Thriller,Director 203,2014,86,1.0,266,3.8
3988,Movie 3988,Horror,Director 74,1994,150,1.5,247,5.0
3989,Movie 3989,Horror,Director 25,1980,173,2.3,78,3.0
3990,Movie 3990,Horror,Director 101,2005,161,3.3,647,2.7
3991,Movie 3991,Romance,Director 176,2014,167,4.5,652,2.1
3992,Movie 3992,Horror,Director 427,2004,85,4.2,854,2.9
3993,Movie 3993,Sci-Fi,Director 117,2021,137,3.2,253,4.5
3994,Movie 3994,Drama,Director 166,1994,147,1.3,475,1.2
3995,Movie 3995,Romance,Director 41,2001,134,2.1,176,4.9
3996,Movie 3996,Horror,Director 429,1985,146,2.5,421,5.0
3997,Movie 3997,Comedy,Director 344,1994,128,3.5,971,3.4
3998,Movie 3998,Comedy,Director 424,2003,130,1.3,932,2.3
3999,Movie 3999,Drama,Director 366,2000,138,3.1,572,1.9
4000,Movie 4000,Thriller,Director 120,1986,85,4.6,461,2.1
4001,Movie 4001,Action,Director 97,2008,169,3.8,864,1.2
4002,Movie 4002,Action,Director 145,2011,130,4.2,254,2.9
4003,Movie 4003,Thriller,Director 216,2011,117,3.7,520,1.2
4004,Movie 4004,Romance,Director 229,1984,90,1.8,903,3.9
4005,Movie 4005,Romance,Director 313,1983,131,1.4,107,2.5
4006,Movie 4006,Romance,Director 130,2001,172,4.3,171,1.8
4007,Movie 4007,Action,Director 352,1997,99,3.8,58,3.2
4008,Movie 4008,Comedy,Director 377,2014,89,3.3,337,4.9
4009,Movie 4009,Action,Director 318,1996,105,1.8,342,3.8
4010,Movie 4010,Sci-Fi,Director 472,2003,127,3.4,942,3.0
4011,Movie 4011,Horror,Director 137,1981,170,1.1,290,4.1
4012,Movie 4012,Romance,Director 324,1992,93,1.5,84,3.9
4013,Movie 4013,Comedy,Director 337,1994,179,2.2,117,4.6
4014,Movie 4014,Drama,Director 273,1984,138,2.8,712,1.8
4015,Movie 4015,Drama,Director 117,1982,91,1.5,534,4.4
4016,Movie 4016,Horror,Director 306,2016,102,1.5,219,2.2
4017,Movie 4017,Comedy,Director 368,2016,164,3.9,738,4.8
4018,Movie 4018,Action,Director 94,2016,151,3.3,917,2.1
4019,Movie 4019,Action,Director 168,1982,118,3.1,783,4.7
4020,Movie 4020,Sci-Fi,Director 442,2014,88,2.8,901,4.9
4021,Movie 4021,Sci-Fi,Director 203,2002,167,4.9,102,1.6
4022,Movie 4022,Action,Director 341,2007,174,1.2,657,4.9
4023,Movie 4023,Drama,Director 149,2009,104,1.7,456,1.3
4024,Movie 4024,Romance,Director 402,1997,96,3.6,659,1.9
4025,Movie 4025,Drama,Director 183,2015,121,1.5,773,2.8
4026,Movie 4026,Sci-Fi,Director 413,2012,108,3.4,791,5.0
4027,Movie 4027,Horror,Director 152,2005,139,3.3,851,3.0
4028,Movie 4028,Action,Director 74,2019,146,4.9,526,3.2
4029,Movie 4029,Sci-Fi,Director 365,1996,164,4.5,266,3.8
4030,Movie 4030,Sci-Fi,Director 401,2019,136,4.8,287,4.9
4031,Movie 4031,Romance,Director 274,1986,151,1.5,141,4.1
4032,Movie 4032,Action,Director 42,1987,93,4.5,895,1.9
4033,Movie 4033,Romance,Director 496,2010,118,1.5,406,2.2
4034,Movie 4034,Action,Director 212,1991,95,3.5,293,1.4
4035,Movie 4035,Romance,Director 101,2010,97,3.9,935,3.6
4036,Movie 4036,Drama,Director 45,2023,174,1.6,906,1.7
4037,Movie 4037,Horror,Director 82,1998,154,3.5,31,2.0
4038,Movie 4038,Horror,Director 17,1989,99,1.2,171,4.6
4039,Movie 4039,Action,Director 73,2018,125,2.2,355,2.3
4040,Movie 4040,Comedy,Director 14,1991,124,4.7,205,3.3
4041,Movie 4041,Thriller,Director 433,1999,83,1.7,478,2.6
4042,Movie 4042,Sci-Fi,Director 157,2016,163,1.3,994,1.3
4043,Movie 4043,Sci-Fi,Director 223,2020,174,2.8,932,2.5
4044,Movie 4044,Action,Director 132,1986,99,4.4,291,2.6
4045,Movie 4045,Romance,Director 338,1993,90,1.3,111,4.6
4046,Movie 4046,Comedy,Director 404,1990,144,2.4,68,2.3
4047,Movie 4047,Drama,Director 376,1986,97,4.6,695,2.5
4048,Movie 4048,Romance,Director 376,2008,118,1.5,373,4.1
4049,Movie 4049,Romance,Director 47,1989,123,2.2,196,4.0
4050,Movie 4050,Action,Director 107,2008,176,4.1,126,4.2
4051,Movie 4051,Action,Director 108,1988,179,3.2,687,4.8
4052,Movie 4052,Sci-Fi,Director 265,2015,97,4.3,262,4.2
4053,Movie 4053,Action,Director 205,1989,126,1.4,887,2.6
4054,Movie 4054,Action,Director 79,1998,110,4.7,924,4.3
4055,Movie 4055,Action,Director 155,2010,178,4.7,798,3.0
4056,Movie 4056,Sci-Fi,Director 271,1996,118,1.6,155,2.1
4057,Movie 4057,Drama,Director 476,1988,117,1.1,581,2.2
4058,Movie 4058,Drama,Director 485,2024,158,5.0,108,1.9
4059,Movie 4059,Thriller,Director 247,2012,126,2.9,423,1.6
4060,Movie 4060,Thriller,Director 19,2013,149,3.3,35,1.7
4061,Movie 4061,Action,Director 346,2024,87,3.5,871,1.3
4062,Movie 4062,Thriller,Director 436,2003,165,4.2,44,4.6
4063,Movie 4063,Sci-Fi,Director 26,1988,144,4.2,655,4.7
4064,Movie 4064,Drama,Director 217,1986,92,1.8,723,3.3
4065,Movie 4065,Romance,Director 154,1995,134,1.9,990,4.4
4066,Movie 4066,Drama,Director 154,1998,167,4.5,998,1.7
4067,Movie 4067,Drama,Director 174,2018,164,4.3,416,4.6
4068,Movie 4068,Sci-Fi,Director 92,1985,122,3.5,1000,3.0
4069,Movie 4069,Thriller,Director 433,1990,83,5.0,285,1.3
4070,Movie 4070,Romance,Director 338,1991,150,3.9,447,1.6
4071,Movie 4071,Sci-Fi,Director 480,2021,139,1.9,518,2.2
4072,Movie 4072,Action,Director 181,1992,91,4.4,730,1.2
4073,Movie 4073,Horror,Director 131,1991,138,2.7,27,2.2
4074,Movie 4074,Drama,Director 450,2000,156,1.1,227,1.2
4075,Movie 4075,Horror,Director 481,1989,133,2.3,796,1.9
4076,Movie 4076,Sci-Fi,Director 298,1999,123,4.1,901,2.1
4077,Movie 4077,Sci-Fi,Director 275,2015,95,4.8,425,5.0
4078,Movie 4078,Sci-Fi,Director 273,2007,85,2.1,568,1.9
4079,Movie 4079,Horror,Director 492,2003,93,2.0,368,2.0
4080,Movie 4080,Sci-Fi,Director 417,1984,137,3.3,310,3.7
4081,Movie 4081,Action,Director 76,2016,110,4.2,848,4.4
4082,Movie 4082,Sci-Fi,Director 177,1991,179,4.0,105,2.5
4083,Movie 4083,Comedy,Director 184,2014,120,3.2,18,4.5
4084,Movie 4084,Thriller,Director 319,2019,114,3.5,205,2.4
4085,Movie 4085,Horror,Director 131,1981,89,2.0,43,1.8
4086,Movie 4086,Comedy,Director 363,2020,160,2.7,89,2.3
4087,Movie 4087,Sci-Fi,Director 49,2024,109,2.0,586,3.4
4088,Movie 4088,Action,Director 55,2018,123,4.5,157,2.5
4089,Movie 4089,Drama,Director 154,2021,134,1.5,266,3.7
4090,Movie 4090,Romance,Director 355,1988,150,3.7,134,1.9
4091,Movie 4091,Thriller,Director 200,2001,97,2.0,464,3.8
4092,Movie 4092,Romance,Director 308,1984,162,2.9,601,2.4
4093,Movie 4093,Sci-Fi,Director 356,1991,158,2.2,748,2.8
4094,Movie 4094,Thriller,Director 373,1980,165,2.3,132,3.2
4095,Movie 4095,Thriller,Director 118,2023,118,2.0,741,3.7
4096,Movie 4096,Action,Director 263,2001,121,4.0,34,2.0
4097,Movie 4097,Thriller,Director 46,2017,133,2.5,83,4.3
4098,Movie 4098,Horror,Director 302,1998,109,3.9,929,3.9
4099,Movie 4099,Comedy,Director 356,1995,99,2.8,132,1.9
4100,Movie 4100,Comedy,Director 400,2010,175,3.2,428,4.9
4101,Movie 4101,Comedy,Director 408,1982,121,3.2,866,3.7
4102,Movie 4102,Horror,Director 189,2002,168,4.9,204,2.8
4103,Movie 4103,Romance,Director 310,2021,166,2.5,799,1.6
4104,Movie 4104,Action,Director 318,1997,84,1.8,336,3.1
4105,Movie 4105,Thriller,Director 129,2005,129,4.6,962,1.7
4106,Movie 4106,Horror,Director 49,1992,120,1.7,497,2.7
4107,Movie 4107,Comedy,Director 25,1997,173,4.3,442,2.6
4108,Movie 4108,Sci-Fi,Director 266,1982,118,1.6,828,3.9
4109,Movie 4109,Drama,Director 118,2002,136,3.6,258,1.8
4110,Movie 4110,Thriller,Director 464,1982,170,1.6,292,4.3
4111,Movie 4111,Horror,Director 144,2004,136,4.7,966,2.3
4112,Movie 4112,Horror,Director 442,2006,116,3.3,125,2.8
4113,Movie 4113,Action,Director 200,2023,86,2.3,956,4.1
4114,Movie 4114,Action,Director 157,2006,84,1.6,663,3.5
4115,Movie 4115,Horror,Director 487,2018,158,2.5,871,2.2
4116,Movie 4116,Comedy,Director 348,2004,130,3.8,759,2.5
4117,Movie 4117,Drama,Director 134,2003,87,2.5,175,2.2
4118,Movie 4118,Thriller,Director 400,1987,135,2.0,884,3.4
4119,Movie 4119,Action,Director 148,1988,152,3.3,492,2.3
4120,Movie 4120,Thriller,Director 336,2016,90,2.7,869,3.9
4121,Movie 4121,Comedy,Director 71,2009,101,1.7,814,3.3
4122,Movie 4122,Thriller,Director 233,1998,177,1.6,80,1.6
4123,Movie 4123,Sci-Fi,Director 334,1995,178,3.8,619,2.2
4124,Movie 4124,Action,Director 299,2003,156,4.9,812,1.9
4125,Movie 4125,Comedy,Director 154,2023,90,1.9,915,2.6
4126,Movie 4126,Comedy,Director 90,2000,139,4.1,305,3.1
4127,Movie 4127,Drama,Director 334,2015,175,1.4,510,3.0
4128,Movie 4128,Drama,Director 199,2019,94,2.5,344,4.0
4129,Movie 4129,Sci-Fi,Director 161,2018,117,3.0,570,1.8
4130,Movie 4130,Comedy,Director 26,1985,80,2.1,91,4.8
4131,Movie 4131,Romance,Director 121,1984,125,3.1,647,2.4
4132,Movie 4132,Comedy,Director 301,1993,167,4.5,862,2.2
4133,Movie 4133,Drama,Director 212,2024,122,4.8,169,3.7
4134,Movie 4134,Romance,Director 63,2021,101,1.4,334,4.2
4135,Movie 4135,Action,Director 451,1983,82,2.1,634,2.5
4136,Movie 4136,Action,Director 436,1987,93,4.9,236,4.0
4137,Movie 4137,Thriller,Director 68,2003,81,2.1,399,4.5
4138,Movie 4138,Horror,Director 253,1990,140,3.8,588,4.1
4139,Movie 4139,Drama,Director 410,1996,111,2.0,821,1.1
4140,Movie 4140,Horror,Director 459,2000,117,2.4,477,4.3
4141,Movie 4141,Romance,Director 2,2005,176,1.8,535,4.1
4142,Movie 4142,Drama,Director 398,2022,125,4.4,845,3.7
4143,Movie 4143,Sci-Fi,Director 108,2023,121,4.5,585,4.0
4144,Movie 4144,Comedy,Director 286,2024,85,2.2,88,4.9
4145,Movie 4145,Sci-Fi,Director 49,2006,120,4.3,615,2.7
4146,Movie 4146,Romance,Director 140,1995,104,2.4,606,1.3
4147,Movie 4147,Drama,Director 218,2005,177,1.4,961,2.8
4148,Movie 4148,Romance,Director 44,2012,90,4.0,828,1.2
4149,Movie 4149,Comedy,Director 417,2010,120,3.4,778,2.2
4150,Movie 4150,Action,Director 269,1985,150,2.1,253,3.3
4151,Movie 4151,Action,Director 78,2023,136,2.0,358,2.2
4152,Movie 4152,Romance,Director 216,1987,125,4.9,58,3.7
4153,Movie 4153,Horror,Director 382,1986,165,4.5,943,4.3
4154,Movie 4154,Drama,Director 98,2013,127,4.2,399,2.7
4155,Movie 4155,Drama,Director 236,2023,142,1.5,521,4.6
4156,Movie 4156,Action,Director 282,1993,118,4.0,525,1.3
4157,Movie 4157,Thriller,Director 149,1995,89,1.9,919,4.4
4158,Movie 4158,Sci-Fi,Director 412,2022,164,4.9,417,4.3
4159,Movie 4159,Thriller,Director 304,1988,149,1.2,393,2.3
4160,Movie 4160,Comedy,Director 484,1989,144,2.4,643,2.2
4161,Movie 4161,Sci-Fi,Director 424,1996,177,2.7,222,2.2
4162,Movie 4162,Sci-Fi,Director 66,1991,138,4.3,329,4.2
4163,Movie 4163,Romance,Director 234,1985,157,4.1,372,4.3
4164,Movie 4164,Action,Director 457,1998,115,2.5,511,2.3
4165,Movie 4165,Thriller,Director 87,2022,106,3.3,153,3.4
4166,Movie 4166,Thriller,Director 79,2020,152,4.3,893,1.6
4167,Movie 4167,Action,Director 205,2008,134,1.1,879,2.9
4168,Movie 4168,Thriller,Director 279,1985,149,4.2,984,5.0
4169,Movie 4169,Action,Director 337,2004,174,4.8,480,1.6
4170,Movie 4170,Romance,Director 254,2003,160,1.1,583,4.8
4171,Movie 4171,Horror,Director 304,2004,132,1.2,932,4.3
4172,Movie 4172,Sci-Fi,Director 380,1995,139,2.4,857,4.9
4173,Movie 4173,Romance,Director 130,1995,140,1.4,20,1.7
4174,Movie 4174,Drama,Director 84,1985,115,2.9,593,1.9
4175,Movie 4175,Comedy,Director 276,2016,164,3.9,950,1.1
4176,Movie 4176,Horror,Director 187,2000,106,3.3,228,3.9
4177,Movie 4177,Drama,Director 46,1983,120,1.8,346,3.6
4178,Movie 4178,Sci-Fi,Director 387,2013,107,3.6,19,1.7
4179,Movie 4179,Thriller,Director 183,2007,95,3.7,444,4.2
4180,Movie 4180,Action,Director 268,2017,114,4.7,677,2.2
4181,Movie 4181,Sci-Fi,Director 296,2020,115,1.6,368,1.5
4182,Movie 4182,Romance,Director 322,2007,135,3.8,899,2.7
4183,Movie 4183,Comedy,Director 100,1996,178,4.6,619,1.4
4184,Movie 4184,Romance,Director 78,1993,98,3.0,889,2.1
4185,Movie 4185,Horror,Director 272,1986,136,2.4,860,2.5
4186,Movie 4186,Horror,Director 339,2001,164,1.7,726,4.4
4187,Movie 4187,Comedy,Director 162,1980,112,4.5,751,4.2
4188,Movie 4188,Drama,Director 44,2008,102,2.6,147,2.8
4189,Movie 4189,Drama,Director 238,2010,142,4.7,693,3.9
4190,Movie 4190,Horror,Director 134,2009,149,4.4,504,3.3
4191,Movie 4191,Horror,Director 461,1994,175,2.5,430,2.4
4192,Movie 4192,Thriller,Director 192,1997,101,3.3,848,3.9
4193,Movie 4193,Action,Director 356,2014,146,1.1,440,3.7
4194,Movie 4194,Thriller,Director 278,2009,178,2.1,198,3.5
4195,Movie 4195,Thriller,Director 18,2013,159,3.8,997,3.5
4196,Movie 4196,Drama,Director 12,2021,138,3.7,287,3.7
4197,Movie 4197,Comedy,Director 180,1990,104,2.4,565,2.5
4198,Movie 4198,Drama,Director 123,2006,96,4.2,369,4.5
4199,Movie 4199,Action,Director 246,2003,118,1.9,240,1.6
4200,Movie 4200,Romance,Director 222,2014,156,2.8,802,4.5
4201,Movie 4201,Horror,Director 373,2018,171,2.9,287,2.4
4202,Movie 4202,Horror,Director 51,1987,154,2.4,700,1.5
4203,Movie 4203,Action,Director 488,1997,153,4.8,395,3.4
4204,Movie 4204,Thriller,Director 71,1992,118,3.8,996,2.5
4205,Movie 4205,Comedy,Director 480,2024,103,3.2,518,4.3
4206,Movie 4206,Horror,Director 48,2003,117,3.0,795,2.7
4207,Movie 4207,Sci-Fi,Director 19,2002,167,1.6,775,3.7
4208,Movie 4208,Thriller,Director 262,1991,176,2.5,561,2.2
4209,Movie 4209,Horror,Director 84,2009,160,3.7,864,1.8
4210,Movie 4210,Sci-Fi,Director 155,2010,136,4.7,712,2.6
4211,Movie 4211,Action,Director 53,2007,123,4.3,60,3.4
4212,Movie 4212,Action,Director 107,2001,115,2.2,545,3.6
4213,Movie 4213,Thriller,Director 357,2023,178,2.7,303,3.3
4214,Movie 4214,Horror,Director 304,2007,149,1.3,244,5.0
4215,Movie 4215,Drama,Director 135,1992,159,1.4,684,3.8
4216,Movie 4216,Sci-Fi,Director 443,2004,124,2.9,207,4.7
4217,Movie 4217,Comedy,Director 69,2023,171,3.1,375,1.5
4218,Movie 4218,Horror,Director 11,1986,175,2.1,283,1.2
4219,Movie 4219,Comedy,Director 143,2024,105,3.6,478,2.2
4220,Movie 4220,Horror,Director 192,1985,90,3.8,22,1.5
4221,Movie 4221,Drama,Director 387,2003,131,2.2,559,3.1
4222,Movie 4222,Drama,Director 378,1998,104,4.0,349,3.1
4223,Movie 4223,Thriller,Director 69,1998,110,1.8,489,3.3
4224,Movie 4224,Thriller,Director 23,2015,164,3.2,944,4.0
4225,Movie 4225,Drama,Director 181,1988,124,4.2,670,4.9
4226,Movie 4226,Romance,Director 293,2015,146,3.1,258,4.5
4227,Movie 4227,Drama,Director 9,2017,155,4.6,655,1.5
4228,Movie 4228,Action,Director 271,2019,119,1.2,47,2.4
4229,Movie 4229,Action,Director 387,2008,125,3.4,27,2.0
4230,Movie 4230,Romance,Director 93,2003,133,3.2,967,1.7
4231,Movie 4231,Sci-Fi,Director 454,1984,120,3.6,27,3.2
4232,Movie 4232,Comedy,Director 17,2021,168,4.3,981,3.2
4233,Movie 4233,Horror,Director 154,2024,160,3.9,397,1.9
4234,Movie 4234,Horror,Director 405,2005,117,4.2,951,3.8
4235,Movie 4235,Romance,Director 328,1993,179,2.2,145,3.9
4236,Movie 4236,Action,Director 149,2018,115,2.5,587,1.1
4237,Movie 4237,Thriller,Director 377,2008,162,3.5,699,2.6
4238,Movie 4238,Horror,Director 267,1985,123,3.2,522,4.6
4239,Movie 4239,Action,Director 422,1986,136,4.8,121,3.1
4240,Movie 4240,Sci-Fi,Director 328,2016,145,1.7,801,2.4
